feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Dromococcyx phasianellus,NA,202665,NA,13651,NA,NA,0.06735746182123208,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,18239.85,1228.59,species,Aves
Dromococcyx pavoninus,NA,202762,NA,29242,NA,NA,0.14421834466024205,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,18248.579999999998,2631.7799999999997,species,Aves
Neomorphus geoffroyi,NA,5927,NA,1245,NA,NA,0.21005567740846973,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,533.43,112.05,species,Aves
Neomorphus radiolosus,NA,19552,NA,6225,NA,NA,0.3183817512274959,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1759.6799999999998,560.25,species,Aves
Piaya cayana,NA,279009,NA,37911,NA,NA,0.13587733729019494,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,25110.809999999998,3411.99,species,Aves
Piaya melanogaster,NA,97697,NA,5390,NA,NA,0.05517057842103647,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,8792.73,485.09999999999997,species,Aves
Coccyzus melacoryphus,NA,314400,NA,50629,NA,NA,0.16103371501272265,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,28296,4556.61,species,Aves
Coccyzus americanus,NA,275024,NA,46774,NA,NA,0.17007243004246902,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,24752.16,4209.66,species,Aves
Coccyzus minor,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Coccyzus erythropthalmus,NA,238976,NA,46237,NA,NA,0.1934796799678629,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,21507.84,4161.33,species,Aves
Steatornis caripensis,NA,295471,NA,49738,NA,NA,0.1683346250562661,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,26592.39,4476.42,species,Aves
Nyctibius grandis,NA,86607,NA,24323,NA,NA,0.2808433498447008,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,7794.63,2189.0699999999997,species,Aves
Nyctibius aethereus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Nyctibius griseus,NA,296920,NA,47517,NA,NA,0.1600330055233733,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,26722.8,4276.53,species,Aves
