feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Hidrobioma Nechí - San Lucas,NA,333,NA,206,NA,NA,0.6186186186186187,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,29.97,18.54,ecosystem,NA
Hidrobioma Estribaciones Pacífico Norte,NA,21,NA,5,NA,NA,0.23809523809523808,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1.89,0.44999999999999996,ecosystem,NA
Orobioma Subandino Nechí - San Lucas,NA,11272,NA,927,NA,NA,0.08223917672107878,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1014.48,83.42999999999999,ecosystem,NA
Hidrobioma Cauca Alto,NA,117,NA,2,NA,NA,0.017094017094017096,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,10.53,0.18,ecosystem,NA
Zonobioma Humedo Tropical Cauca Alto,NA,363,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,32.67,0,ecosystem,NA
Orobioma Azonal Subandino Cauca Alto,NA,24,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,2.16,0,ecosystem,NA
Orobioma de Paramo Estribaciones Pacífico Norte,NA,1665,NA,766,NA,NA,0.46006006006006006,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,149.85,68.94,ecosystem,NA
Zonobioma Alternohigrico Tropical Magdalena Medio y Depresión Momposina,NA,380,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,34.199999999999996,0,ecosystem,NA
Helobioma Nechí - San Lucas,NA,25,NA,17,NA,NA,0.68,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,2.25,1.53,ecosystem,NA
Peinobioma Magdalena Medio y Depresión Momposina,NA,32,NA,8,NA,NA,0.25,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,2.88,0.72,ecosystem,NA
Peinobioma Nechí - San Lucas,NA,23,NA,1,NA,NA,0.043478260869565216,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,2.07,0.09,ecosystem,NA
Orobioma Andino Nechí - San Lucas,NA,870,NA,283,NA,NA,0.3252873563218391,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,78.3,25.47,ecosystem,NA
Hidrobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0.44999999999999996,0,ecosystem,NA
