feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Hidrobioma Estribaciones Pacífico Norte,NA,21,NA,4,NA,NA,0.19047619047619047,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,1.89,0.36,ecosystem,NA
Orobioma Subandino Nechí - San Lucas,NA,11272,NA,925,NA,NA,0.08206174591909156,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,1014.48,83.25,ecosystem,NA
Hidrobioma Cauca Alto,NA,117,NA,35,NA,NA,0.29914529914529914,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,10.53,3.15,ecosystem,NA
Zonobioma Humedo Tropical Cauca Alto,NA,363,NA,3,NA,NA,0.008264462809917356,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,32.67,0.27,ecosystem,NA
Orobioma Azonal Subandino Cauca Alto,NA,24,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,2.16,0,ecosystem,NA
Orobioma de Paramo Estribaciones Pacífico Norte,NA,1665,NA,766,NA,NA,0.46006006006006006,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,149.85,68.94,ecosystem,NA
Zonobioma Alternohigrico Tropical Magdalena Medio y Depresión Momposina,NA,380,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,34.199999999999996,0,ecosystem,NA
Helobioma Nechí - San Lucas,NA,25,NA,18,NA,NA,0.72,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,2.25,1.6199999999999999,ecosystem,NA
Peinobioma Magdalena Medio y Depresión Momposina,NA,32,NA,4,NA,NA,0.125,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,2.88,0.36,ecosystem,NA
Peinobioma Nechí - San Lucas,NA,23,NA,1,NA,NA,0.043478260869565216,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,2.07,0.09,ecosystem,NA
Orobioma Andino Nechí - San Lucas,NA,870,NA,283,NA,NA,0.3252873563218391,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,78.3,25.47,ecosystem,NA
Hidrobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0.44999999999999996,0,ecosystem,NA
Zonobioma Alternohigrico Tropical Cordillera Oriental Magdalena Medio,NA,8,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0.72,0,ecosystem,NA
Helobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0.44999999999999996,0,ecosystem,NA
Craugastor fitzingeri,NA,32149,NA,11035,NA,NA,0.34324551307972256,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,2893.41,993.15,species,Amphibia
Craugastor longirostris,NA,81308,NA,6896,NA,NA,0.08481330250405864,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,7317.719999999999,620.64,species,Amphibia
Craugastor opimus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Craugastor raniformis,NA,77506,NA,3757,NA,NA,0.04847366655484737,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,6975.54,338.13,species,Amphibia
Diasporus vocator,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Eleutherodactylus johnstonei,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Oreobates quixensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis achatinus,NA,87409,NA,15410,NA,NA,0.17629763525495087,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,7866.8099999999995,1386.8999999999999,species,Amphibia
Pristimantis affinis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis altamazonicus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis anolirex,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis bogotensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis carvalhoi,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis conspicillatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis cruentus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis curtipes,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis elegans,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis eriphus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis frater,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis gaigei,NA,181692,NA,21315,NA,NA,0.11731391585760517,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,16352.279999999999,1918.35,species,Amphibia
Pristimantis lacrimosus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis lanthanites,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis latidiscus,NA,8064,NA,2942,NA,NA,0.3648313492063492,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,725.76,264.78,species,Amphibia
Pristimantis malkini,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis martiae,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis medemi,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis miyatai,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis palmeri,NA,7657,NA,3207,NA,NA,0.4188324409037482,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,689.13,288.63,species,Amphibia
Pristimantis peruvianus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis petersi,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
