feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Zonobioma Humedo Tropical Guaviare - Guayabero,NA,26249,NA,7861,NA,NA,0.2994780753552516,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,6562.249999999998,1965.2499999999993,ecosystem,NA
Peinobioma Guaviare - Guayabero,NA,12529,NA,409,NA,NA,0.032644265304493575,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,3132.249999999999,102.24999999999997,ecosystem,NA
Helobioma Inírida - Papunaua,NA,1,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,0.24999999999999992,0,ecosystem,NA
Zonobioma Humedo Tropical Inírida - Papunaua,NA,1,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,0.24999999999999992,0,ecosystem,NA
Hidrobioma Guaviare - Guayabero,NA,981,NA,81,NA,NA,0.08256880733944955,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,245.24999999999991,20.249999999999993,ecosystem,NA
Helobioma Villavicencio,NA,10941,NA,16,NA,NA,0.0014623891783200804,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,2735.249999999999,3.9999999999999987,ecosystem,NA
Zonobioma Humedo Tropical Villavicencio,NA,30106,NA,84,NA,NA,0.002790141500033216,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,7526.499999999997,20.999999999999993,ecosystem,NA
Peinobioma Villavicencio,NA,3355,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,838.7499999999998,0,ecosystem,NA
Helobioma Alto Guayabero,NA,2094,NA,955,NA,NA,0.4560649474689589,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,523.4999999999998,238.74999999999991,ecosystem,NA
Zonobioma Humedo Tropical Alto Guayabero,NA,13614,NA,7066,NA,NA,0.5190245335683855,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,3403.499999999999,1766.4999999999993,ecosystem,NA
Peinobioma Alto Guayabero,NA,1815,NA,88,NA,NA,0.048484848484848485,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,453.74999999999983,21.999999999999993,ecosystem,NA
Orobioma Andino Altoandino Cordillera Oriental,NA,1353,NA,585,NA,NA,0.43237250554323725,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,338.2499999999999,146.24999999999994,ecosystem,NA
Hidrobioma Alto Guayabero,NA,160,NA,41,NA,NA,0.25625,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,39.999999999999986,10.249999999999996,ecosystem,NA
Orobioma Subandino Alto Guayabero,NA,342,NA,342,NA,NA,1,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,85.49999999999997,85.49999999999997,ecosystem,NA
Hidrobioma Villavicencio,NA,1393,NA,9,NA,NA,0.006460875807609476,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,348.2499999999999,2.249999999999999,ecosystem,NA
